_id,article_link_list,article_mall,article_referrals,article_date_full,article_price,article_worthy,data_from,article_is_sold_out,article_id,article_channel,article_tese_tags,article_comment,article_unworthy,article_author,article_item_title_mode,article_stock_note,taobao_url,timesort,top_category,create_date,article_link_name,article_channel_url,article_link,article_category,category_layer,gtm,link_nofollow,article_mall_url,article_is_timeout,article_channel_class,article_url,article_channel_id,article_channel_note,article_date,article_title,article_collection,article_link_domain,price,action
6128233,?,亚马逊中国,槐夏,2016-05-15 10:16:00,999元包邮,262,api,0,6128233,国内,?,192,50,361,0,?,?,146327858676,电脑数码,2017-02-07 11:04:45,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/2861221dbb2fe80f/ca_aa_yh_163_6128233_361_1567_175,?,?,?,rel= nofollow,http://www.smzdm.com/mall/amazon_cn/,0,z-tag-guonei,http://www.smzdm.com/p/6128233/,3,?,2016-05-15 10:16,AKG 爱科技 K701 头戴式监听耳机,90,amazon.cn,999,buy
6128010,?,京东,whoamisy,2016-05-14 18:33:00,39.9元，可99-50,31,api,0,6128010,国内,?,74,109,521,0,?,?,146322202721,食品保健,2017-02-07 11:04:47,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/c59f5c4f1f55e8ca/ca_aa_yh_95_6128010_521_4035_0,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6128010/,3,?,2016-05-14 18:33,移动端：Wonderful 万多福 加州开心果 经典盐焗味 258g,63,jd.com,39.9,buy
6126970,?,京东,samee,2016-05-13 17:25:00,333.6元包邮（3件8折后）,11,api,0,6126970,国内,?,61,26,159,0,?,?,146313153865,母婴用品,2017-02-07 11:04:55,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/11d6672c0ac23d93/ca_aa_yh_75_6126970_159_2449_81,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6126970/,3,?,2016-05-13 17:25,移动端华南西北：Libero 丽贝乐 纸尿裤 M84片*3件,7,jd.com,333.6,dislike
6124330,?,亚马逊中国,色魔张小鬼,2016-05-12 08:00:00,718元包邮,58,api,0,6124330,国内,?,79,73,481,0,?,?,146301123576,运动户外,2017-02-07 11:05:09,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/1e88c9f2220c4f5a/ca_aa_yh_191_6124330_481_9113_251,?,?,?,rel= nofollow,http://www.smzdm.com/mall/amazon_cn/,0,z-tag-guonei,http://www.smzdm.com/p/6124330/,3,?,2016-05-12 08:00,KANSOON 凯速 KA-Baden 双向动感单车,64,amazon.cn,718,dislike
6124206,?,亚马逊中国,deathmask_wang,2016-05-11 21:01:00,1177.49元包邮（双重优惠）,64,api,0,6124206,国内,?,134,34,135,0,?,?,146297169755,家用电器,2017-02-07 11:05:10,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/6b218c0be5ea590b/ca_aa_yh_27_6124206_135_21361_35,?,?,?,rel= nofollow,http://www.smzdm.com/mall/amazon_cn/,0,z-tag-guonei,http://www.smzdm.com/p/6124206/,3,?,2016-05-11 21:01,ReFa 黎珐 CARAT PEC-L1706 铂金电子滚轮 美容仪,94,amazon.cn,1177.49,dislike
6123932,?,飞猪,zkj472450,2016-05-11 17:15:00,5999元,153,api,0,6123932,国内,?,62,17,707,0,?,?,146295815630,金融旅游,2017-02-07 11:05:11,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/ecd36b5d8310026e/ca_aa_yh_1523_6123932_707_0_4811,?,?,?,rel= nofollow,http://www.smzdm.com/mall/alitrip/,0,z-tag-guonei,http://www.smzdm.com/p/6123932/,3,?,2016-05-11 17:15,自由行：北京-迪拜 6天4晚自由行（往返含税机票+马奎斯JW万豪酒店4晚含早+签证）,72,alitrip.com,5999,dislike
6123832,?,京东,"Batman888,Young-Ou",2016-05-11 16:15:00,99元包邮,49,api,0,6123832,国内,?,63,20,159,0,?,?,146295454517,母婴用品,2017-02-07 11:05:13,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/9c0914ebd7581f7a/ca_aa_yh_75_6123832_159_563_81,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6123832/,3,?,2016-05-11 16:15,Pampers 帮宝适 超薄干爽 拉拉裤 XL72片,32,jd.com,99,dislike
6123519,?,亚马逊中国,Tulantou,2016-05-11 14:41:00,1169元（Z秒杀）包邮,33,api,0,6123519,国内,?,72,22,159,0,过期,?,146294887696,母婴用品,2017-02-07 11:05:13,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/20b5c385fae164f0/ca_aa_cb_75_6123519_159_9807_83,?,?,?,rel= nofollow,http://www.smzdm.com/mall/amazon_cn/,1,z-gray-mark,http://www.smzdm.com/p/6123519/,3,?,2016-05-11 14:41,Ameda Purely Yours Ultra 双边电动吸奶器套装,38,amazon.cn,1169,dislike
6122445,?,Ashford,説书人,2016-05-10 19:03:00,$79.99（需用码，约￥570）,9,api,0,6122445,海淘,?,10,20,305,0,?,?,146287818463,礼品钟表,2017-02-07 11:05:20,?,http://haitao.smzdm.com/,http://go.smzdm.com/5a3023345cee674b/ca_aa_ht_131_6122445_305_1203_143,?,?,?,rel= nofollow,http://www.smzdm.com/mall/ashford/,0,z-tag-haitao,http://www.smzdm.com/p/6122445/,3,?,2016-05-10 19:03,Calvin Klein INCLINED  K4C2S616 女士时装腕表,20,ashford.com,570,dislike
6122480,?,京东,wjgwzywsh,2016-05-10 18:24:00,99.9元包邮,60,api,0,6122480,国内,?,200,163,521,0,?,?,146287587059,食品保健,2017-02-07 11:05:20,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/8798ce03bc326e82/ca_aa_yh_95_6122480_521_26159_1635,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6122480/,3,?,2016-05-10 18:24,东来顺 古法浓汁羊蝎子 970g *3件,73,jd.com,99.9,buy
6121424,?,wohlheit中文官网,?,2016-05-10 16:15:00,€15.99可直邮,16,api,0,6121424,海淘,?,64,23,523,0,?,?,146286815130,食品保健,2017-02-07 11:05:21,?,http://haitao.smzdm.com/,http://go.smzdm.com/7444cbd4f0752318/ca_aa_ht_95_6121424_523_28825_97,?,?,?,rel= nofollow,http://www.smzdm.com/mall/wohlheit/,0,z-tag-haitao,http://www.smzdm.com/p/6121424/,3,?,2016-05-10 16:15,Salus Floradix 孕妇成人补铁补血补气 700ml,113,wohlheit.de,15.99,dislike
6122209,?,京东全球购,林溪飞扬,2016-05-10 16:09:00,79元,30,api,0,6122209,跨境,?,124,8,159,0,?,?,146286777329,母婴用品,2017-02-07 11:05:21,?,http://www.smzdm.com/kuajing/,http://go.smzdm.com/cc84a3c41786f1c6/ca_aa_yh_75_6122209_159_11467_77,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd_hk/,0,z-tag-haitao,http://www.smzdm.com/p/6122209/,3,?,2016-05-10 16:09,HiPP 喜宝 BIO Combiotik 有机益生菌奶粉 2段 600g,22,jd.com,79,dislike
6122129,?,京东,mr_high,2016-05-10 15:31:00,129元包邮,21,api,0,6122129,国内,?,75,11,159,0,?,?,146286549620,母婴用品,2017-02-07 11:05:22,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/01c8ee37e55161ee/ca_aa_yh_75_6122129_159_583_81,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6122129/,3,?,2016-05-10 15:31,pigeon 贝亲 婴儿真绵实感 纸尿裤 M128片,15,jd.com,129,dislike
6122071,?,美国亚马逊,残夙,2016-05-10 15:18:00,$11.77（需Coupon）,14,api,0,6122071,海淘,?,27,7,417,0,?,?,146286470515,母婴用品,2017-02-07 11:05:22,?,http://haitao.smzdm.com/,http://go.smzdm.com/ddd5226ba381875f/ca_aa_ht_75_6122071_417_2135_79,?,?,?,rel= nofollow,http://www.smzdm.com/mall/amazon/,0,z-tag-haitao,http://www.smzdm.com/p/6122071/,3,?,2016-05-10 15:18,新低价：NEW CHAPTER 新章 Wholemega Prenatal 孕妇专用鱼油保健品 90粒,46,amazon.com,11.77,dislike
6122018,?,JOMASHOP,?,2016-05-10 15:14:00,$135.76（需用码，约￥940）,35,api,0,6122018,海淘,?,29,22,475,0,?,?,146286449412,服饰鞋包,2017-02-07 11:05:22,?,http://haitao.smzdm.com/,http://go.smzdm.com/1eeba9616c9c2b3a/ca_aa_ht_57_6122018_475_1179_69,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jomashop/,0,z-tag-haitao,http://www.smzdm.com/p/6122018/,3,?,2016-05-10 15:14,PRADA 普拉达 Minimal Baroque 0PR 27OS-1AB3M1-54 女款太阳镜,39,jomashop.com,940,dislike
6121873,?,天猫精选,dudu17,2016-05-10 14:18:00,159.9元包邮,9,api,0,6121873,国内,?,13,24,213,0,?,?,146286110001,玩模乐器,2017-02-07 11:05:23,?,http://www.smzdm.com/youhui/,http://detail.tmall.com/item.htm?id=525006995609,?,?,?,rel= nofollow,http://www.smzdm.com/mall/tmall/,0,z-tag-guonei,http://www.smzdm.com/p/6121873/,3,?,2016-05-10 14:18,新低价：Barbie 芭比 Collector CGK90 芭蕾心愿 娃娃玩具,8,tmall.com,159.9,dislike
6121813,?,IWOOT,?,2016-05-10 13:57:00,£149直邮中国（约￥1400，需用码）,116,api,0,6121813,海淘,?,98,15,419,0,?,?,146285982695,电脑数码,2017-02-07 11:05:23,?,http://haitao.smzdm.com/,http://go.smzdm.com/cc9d82cd67d880c8/ca_aa_ht_163_6121813_419_18931_175,?,?,?,rel= nofollow,http://www.smzdm.com/mall/iwantoneofthose/,0,z-tag-haitao,http://www.smzdm.com/p/6121813/,3,?,2016-05-10 13:57,BANG & OLUFSEN PLAY BeoPlay H6 头戴式耳机,71,iwantoneofthose.com,1400,buy
6121666,?,莎莎网,aboylove,2016-05-10 13:28:00,368元包直邮（需用码）,14,api,0,6121666,海淘,?,16,18,329,0,?,?,146285808487,个护化妆,2017-02-07 11:05:23,?,http://haitao.smzdm.com/,http://go.smzdm.com/ba0bc802f6d3ee0c/ca_aa_ht_113_6121666_329_8465_115,?,?,?,rel= nofollow,http://www.smzdm.com/mall/sasa/,0,z-tag-haitao,http://www.smzdm.com/p/6121666/,3,?,2016-05-10 13:28,HR 赫莲娜 PRODIGY POWERCELL 悦活新生肌源 眼部修护精华乳 15ml,31,sasa.com,368,dislike
6121727,?,京东全球购,wuailiunian,2016-05-10 13:26:00,1599元包邮,17,api,0,6121727,跨境,?,80,34,711,0,?,?,146285797584,汽车用品,2017-02-07 11:05:23,?,http://www.smzdm.com/kuajing/,http://go.smzdm.com/a36b33884aaefd45/ca_aa_yh_147_6121727_711_697_157,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd_hk/,0,z-tag-haitao,http://www.smzdm.com/p/6121727/,3,?,2016-05-10 13:26,移动端：MAXI-COSI Pria 70 儿童安全座椅,45,jd.com,1599,dislike
6121617,?,可得眼镜网,mikey888,2016-05-10 11:52:00,409元包邮,48,api,0,6121617,国内,?,69,175,341,0,?,?,146285237170,个护化妆,2017-02-07 11:05:24,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/fb171d8a9da3045c/ca_aa_yh_113_6121617_341_2149_4845,?,?,?,rel= nofollow,http://www.smzdm.com/mall/keede/,0,z-tag-guonei,http://www.smzdm.com/p/6121617/,3,?,2016-05-10 11:52,Ray·Ban 雷朋 ORX6281D 金属眼镜架+ Ray·Ban 雷朋 ORX5315D 板材眼镜架+1.60非球面树脂镜片,154,keede.com,409,dislike
6121521,?,6PM,汪琛1234,2016-05-10 11:40:00,$55（约￥570）,18,api,0,6121521,海淘,?,6,3,341,0,?,?,146285160865,服饰鞋包,2017-02-07 11:05:24,?,http://haitao.smzdm.com/,http://go.smzdm.com/afd1f8c9da5d9031/ca_aa_ht_57_6121521_341_2001_61,?,?,?,rel= nofollow,http://www.smzdm.com/mall/6pm/,0,z-tag-haitao,http://www.smzdm.com/p/6121521/,3,?,2016-05-10 11:40,新低价：Jessica Simpson 杰西卡 Double Breasted Envelope Collar 女士双排扣大衣,9,6pm.com,570,dislike
6121431,?,MEMEBOX,无墙之城,2016-05-10 10:35:00,120元包邮,58,api,0,6121431,海淘,?,126,12,673,0,?,?,146284773646,个护化妆,2017-02-07 11:05:24,?,http://haitao.smzdm.com/,http://go.smzdm.com/3fdbc63fa7e990f3/ca_aa_ht_113_6121431_673_18089_123,?,?,?,rel= nofollow,http://www.smzdm.com/mall/memebox/,0,z-tag-haitao,http://www.smzdm.com/p/6121431/,3,?,2016-05-10 10:35,IOPE 艾诺碧 Air Cushion XP 气垫防晒粉饼（15g+替换装15g）,76,memebox.com,120,dislike
6120924,?,跨境网,?,2016-05-10 10:32:00,208.13元包邮含税,23,api,1,6120924,国内,?,45,9,723,0,售罄,?,146284752444,母婴用品,2017-02-07 11:05:24,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/3dc5a5519ef79521/ca_aa_yh_75_6120924_723_567_81,?,?,?,rel= nofollow,http://www.smzdm.com/mall/kuajing/,0,z-gray-mark,http://www.smzdm.com/p/6120924/,3,?,2016-05-10 10:32,GOO.N 大王纸尿裤 维E系列婴幼儿尿不湿 M码68片 3包装,20,kuajing.com,208.13,dislike
6120534,?,京东,朵儿FIONA,2016-05-09 16:23:00,59.4元包邮（双重优惠）,20,api,0,6120534,国内,?,66,60,717,0,?,?,146278218342,食品保健,2017-02-07 11:05:29,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/1323cfe4ddcadffc/ca_aa_yh_95_6120534_717_20623_1635,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6120534/,3,?,2016-05-09 16:23,限地区：九日 迷你海苔2gx40包*6件,26,jd.com,59.4,buy
6116975,?,亚马逊中国,copyrenzhe,2016-05-06 08:16:00,7999元包邮,289,api,1,6116975,国内,?,289,87,731,0,售罄,?,146249377095,电脑数码,2017-02-07 11:05:51,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/8a2921da6180634d/ca_aa_yh_163_6116975_731_1675_179,?,?,?,rel= nofollow,http://www.smzdm.com/mall/amazon_cn/,0,z-gray-mark,http://www.smzdm.com/p/6116975/,3,?,2016-05-06 08:16,新低价：Dell 戴尔 XPS 13-9350-R1708S 13.3英寸超极本（i7-6500U 8G 256G SSD 全高清 ）,131,amazon.cn,7999,buy
6114203,?,京东,有钱又帅怪我咯,2016-05-04 09:16:00,169.3元（双重优惠）,69,api,0,6114203,国内,?,452,44,329,0,过期,?,146232460893,个护化妆,2017-02-07 11:06:06,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/845a6f7a009b3dad/ca_aa_yh_113_6114203_329_21929_129,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,1,z-gray-mark,http://www.smzdm.com/p/6114203/,3,?,2016-05-04 09:16,移动端：Propolinse 比那氏 蜂胶复合漱口水 600ml*7瓶（樱花限定版）,51,jd.com,169.3,buy
6113513,?,顺电网上商城,飞天霞霞,2016-05-03 16:06:00,899元包邮,210,api,0,6113513,国内,?,167,43,111,0,?,?,146226280708,电脑数码,2017-02-07 11:06:10,?,http://www.smzdm.com/youhui/,http://www.sundan.com.cn/product-9065.html,?,?,?,?,http://www.smzdm.com/mall/sundan/,0,z-tag-guonei,http://www.smzdm.com/p/6113513/,3,?,2016-05-03 16:06,SONY 索尼 XBA-A2 三单元圈铁结合 入耳式耳机,114,sundan.com.cn,899,view
6112801,?,京东,雨点四三,2016-05-03 09:28:00,69元,33,api,0,6112801,国内,?,152,109,417,0,过期,?,146223893752,食品保健,2017-02-07 11:06:13,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/6a03f6bb507476c0/ca_aa_yh_95_6112801_417_34117_1635,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,1,z-gray-mark,http://www.smzdm.com/p/6112801/,3,?,2016-05-03 09:28,移动端限地区：CHEESEBERRY 芝士百丽 纽约风味 芝士蛋糕 520g,58,jd.com,69,buy
6111972,?,亚马逊中国,色魔张小鬼,2016-05-02 07:17:00,299元包邮,47,api,0,6111972,国内,?,72,192,253,0,?,?,146214464452,运动户外,2017-02-07 11:06:18,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/429509be72ff9a18/ca_aa_yh_191_6111972_253_749_199,?,?,?,rel= nofollow,http://www.smzdm.com/mall/amazon_cn/,0,z-tag-guonei,http://www.smzdm.com/p/6111972/,3,?,2016-05-02 07:17,new balance 373 男款休闲运动鞋,68,amazon.cn,299,buy
6110898,?,日本亚马逊,SomSom,2016-04-30 14:14:00,9280日元（约￥600）,57,api,0,6110898,海淘,?,61,25,263,0,?,?,146199684634,电脑数码,2017-02-07 11:06:23,?,http://haitao.smzdm.com/,http://go.smzdm.com/716a2dcba1cec338/ca_aa_ht_163_6110898_263_1535_175,?,?,?,rel= nofollow,http://www.smzdm.com/mall/amazon_jp/,0,z-tag-haitao,http://www.smzdm.com/p/6110898/,3,?,2016-04-30 14:14,JVC 杰伟世 HA-FXT200LTD 入耳式双动圈耳机,41,amazon.co.jp,600,buy
6109260,?,亚马逊中国,bbaicai,2016-04-28 21:52:00,1799元包邮,265,api,0,6109260,国内,?,155,88,361,0,?,?,146185156691,电脑数码,2017-02-07 11:06:35,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/3d962ab3e47b5aa8/ca_aa_yh_163_6109260_361_1561_175,?,?,?,rel= nofollow,http://www.smzdm.com/mall/amazon_cn/,0,z-tag-guonei,http://www.smzdm.com/p/6109260/,3,?,2016-04-28 21:52,SENNHEISER 森海塞尔 IE80 耳塞式耳机,81,amazon.cn,1799,buy
6107873,?,京东,Vangelis,2016-04-28 08:29:00,9432元包邮 (2件8折）,537,api,0,6107873,国内,?,177,64,263,0,?,?,146180337814,电脑数码,2017-02-07 11:06:43,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/31931957f2b6aabb/ca_aa_yh_163_6107873_263_1561_175,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6107873/,3,?,2016-04-28 08:29,Sennheiser 森海塞尔  HD800 旗舰 头戴式耳机+凑单品,40,jd.com,9432,buy
6106554,?,亚马逊中国,?,2016-04-27 11:07:00,59元包邮,169,api,0,6106554,国内,?,330,49,751,0,?,?,146172647169,服饰鞋包,2017-02-07 11:06:50,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/dbf23600acadd563/ca_aa_yh_57_6106554_751_9113_137,?,?,?,rel= nofollow,http://www.smzdm.com/mall/amazon_cn/,0,z-tag-guonei,http://www.smzdm.com/p/6106554/,3,?,2016-04-27 11:07,KANSOON 凯速 手提行李包 登机包,583,amazon.cn,59,buy
6106453,?,亚马逊中国,xwsgh,2016-04-27 09:18:00,499元包邮,24,api,0,6106453,国内,?,37,33,731,0,?,?,146171993331,电脑数码,2017-02-07 11:06:52,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/0e5263e32c8f0bce/ca_aa_yh_163_6106453_731_21367_175,?,?,?,rel= nofollow,http://www.smzdm.com/mall/amazon_cn/,0,z-tag-guonei,http://www.smzdm.com/p/6106453/,3,?,2016-04-27 09:18,KEF M100  HiFi入耳式耳机 白色,10,amazon.cn,499,buy
6105013,?,京东,AIGEN,2016-04-26 11:09:00,2199元包邮,73,api,0,6105013,国内,?,52,24,731,0,?,?,146164015268,电脑数码,2017-02-07 11:06:59,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/b03c71895a699f2b/ca_aa_yh_163_6105013_731_2523_1519,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6105013/,3,?,2016-04-26 11:09,AOC 冠捷 U2868PQU 28寸4K液晶显示器（专业底座、60Hz、1ms、8bit、4USB）,46,jd.com,2199,buy
6103023,?,京东,charia,2016-04-25 09:01:00,939元包邮（999-60）,131,api,0,6103023,国内,?,166,63,731,0,过期,?,146154608574,电脑数码,2017-02-07 11:07:08,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/2394e51048f824c1/ca_aa_yh_163_6103023_731_1729_173,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,1,z-gray-mark,http://www.smzdm.com/p/6103023/,3,?,2016-04-25 09:01,移动端：SEAGATE 希捷 2.5英寸 Backup Plus 新睿品 4T USB3.0 移动硬盘,72,jd.com,939,buy
6100545,?,京东,nicolao,2016-04-22 14:50:00,149元包邮（199-50）,74,api,0,6100545,国内,?,108,99,731,0,?,?,146130783687,电脑数码,2017-02-07 11:07:21,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/fa2f18f08f638d8e/ca_aa_yh_163_6100545_731_7623_175,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6100545/,3,?,2016-04-22 14:50,限地区：VSONIC 威索尼可 VSD3 入耳式耳机,44,jd.com,149,buy
6100065,?,京东,?,2016-04-22 09:57:00,满200-20,48,api,0,6100065,国内,?,288,455,263,0,?,?,146129023935,电脑数码,2017-02-07 11:07:24,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/eed3cad536c2758c/ca_aa_yh_163_6100065_263_0_0,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6100065/,3,?,2016-04-22 09:57,优惠券：京东 全品类,134,jd.com,0,buy
6099800,?,天猫超市,Mars629,2016-04-21 21:31:00,20.9元，限购2件,10,api,0,6099800,国内,?,26,102,521,0,?,?,146124547867,食品保健,2017-02-07 11:07:26,?,http://www.smzdm.com/youhui/,https://chaoshi.detail.tmall.com/item.htm?id=42780917217,?,?,?,rel= nofollow,http://www.smzdm.com/mall/tmallchaoshi/,0,z-tag-guonei,http://www.smzdm.com/p/6099800/,3,?,2016-04-21 21:31,新低价：Danco 丹夫 华夫饼原味西式糕点 560g*2件,17,tmall.com,20.9,buy
6098615,?,京东,呆娇,2016-04-21 11:09:00,49元（多重优惠）,237,api,0,6098615,国内,?,300,38,427,0,?,?,146120815834,食品保健,2017-02-07 11:07:31,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/d1fe98c58ea32e6e/ca_aa_yh_95_6098615_427_27337_1635,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6098615/,3,?,2016-04-21 11:09,移动端：亲亲虾条 香辣味 26g*110袋,60,jd.com,49,buy
6096607,?,苏宁易购海外购,有钱又帅怪我咯,2016-04-19 20:40:00,4288元包邮,426,api,1,6096607,跨境,?,193,53,569,0,售罄,?,146106965883,电脑数码,2017-02-07 11:07:43,?,http://www.smzdm.com/kuajing/,http://go.smzdm.com/568c552c28b94199/ca_aa_yh_163_6096607_569_1561_175,?,?,?,rel= nofollow,http://www.smzdm.com/mall/suning_g/,0,z-gray-mark,http://www.smzdm.com/p/6096607/,3,?,2016-04-19 20:40,SENNHEISER 森海塞尔 IE800 超宽频动圈 入耳式耳机,48,suning.com,4288,buy
6096578,?,京东,?,2016-04-19 20:20:00,42.8元（双重优惠）,58,api,0,6096578,国内,?,74,31,255,0,?,?,146106844478,食品保健,2017-02-07 11:07:43,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/426535da7a5af06e/ca_aa_yh_95_6096578_255_17581_1635,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6096578/,3,?,2016-04-19 20:20,嘉士利 甜薄脆饼干 2Kg*4箱,30,jd.com,42.8,buy
6096477,?,京东,MarMoem,2016-04-19 18:37:00,14.5元（双重优惠）,187,api,0,6096477,国内,?,230,55,255,0,?,?,146106226166,食品保健,2017-02-07 11:07:44,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/ab0ef143e254289a/ca_aa_yh_95_6096477_255_4169_1635,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6096477/,3,?,2016-04-19 18:37,限地区：趣多多 巧克力曲奇 原味 （285g+95g）*4包,84,jd.com,14.5,buy
6095115,?,京东,hztaolei,2016-04-18 23:04:00,949元包邮,82,api,0,6095115,国内,?,46,41,361,0,?,?,146099186987,电脑数码,2017-02-07 11:07:51,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/3425a1b7022fcf29/ca_aa_yh_163_6095115_361_249_175,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6095115/,3,?,2016-04-18 23:04,SONY 索尼 XBA-A2 三单元圈铁结合 入耳式耳机,40,jd.com,949,buy
6091756,?,京东,DeathMH,2016-04-16 00:31:00,100.8元（200.8-100）+15元运费,364,api,0,6091756,国内,?,997,85,255,0,?,?,146073788836,食品保健,2017-02-07 11:08:13,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/99c6c28c0a96445f/ca_aa_yh_95_6091756_255_2913_2923,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6091756/,3,?,2016-04-16 00:31,SUKI 多美鲜 全脂牛奶 1L*12盒*3箱+凑单品,165,jd.com,100.8,buy
6090693,?,京东,Cookie小熊,2016-04-15 14:07:00,5.4元（双重优惠）,111,api,0,6090693,国内,?,97,22,521,0,?,?,146070043141,食品保健,2017-02-07 11:08:16,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/f5af7fe8a2752480/ca_aa_yh_95_6090693_521_27337_0,?,?,?,rel= nofollow,http://www.smzdm.com/mall/jd/,0,z-tag-guonei,http://www.smzdm.com/p/6090693/,3,?,2016-04-15 14:07,限地区：亲亲 虾条 烧烤味/香辣味 26g*10件,31,jd.com,5.4,buy
6929005,?,麦当劳中国官网,Nodel,2017-02-15 22:50:00,10元,681,redis,0,6929005,国内,?,646,47,717,0,?,?,148717025088,食品保健,2017-02-16 02:09:04,?,http://www.smzdm.com/youhui/,http://go.smzdm.com/80849c6276a556d4/ca_aa_yh_95_6929005_717_13831_1635,?,?,?,rel= nofollow,http://www.smzdm.com/mall/mcdonalds_cn/,0,z-tag-guonei,http://www.smzdm.com/p/6929005/,3,?,02-15 22:50,McDonald s 麦当劳 巨无霸超值来袭,694,mcdonalds.com.cn,10,buy
6909933,?,美国亚马逊,LifeIsKillingMe,2017-02-10 07:52:00,$14.99（约￥180）,19,api,0,6909933,海淘,?,45,5,587,0,?,?,148668436257,服饰鞋包,2017-02-16 07:34:48,?,http://haitao.smzdm.com/,http://go.smzdm.com/7bc11179dc609fb0/ca_aa_ht_57_6909933_587_2405_59,?,?,?,rel= nofollow,http://www.smzdm.com/mall/amazon/,0,z-tag-haitao,http://www.smzdm.com/p/6909933/,3,<img src= http://res.smzdm.com/pc/v1.0/dist/img/embed/corner-icon/ht-onekey.png >,02-10 07:52,凑单品，限尺码：Levi s 李维斯 514 Straight Leg Twill 男士牛仔裤,58,amazon.com,180,buy
30140,?,?,?,2017-02-09 13:25:00,?,?,api,?,30140,资讯,?,27,?,533,?,?,?,148661796214,电脑数码,2017-02-16 09:17:09,?,http://news.smzdm.com/,http://go.smzdm.com/5ad63e3386d8115b/ca_aa_zx_163_30140_533_0_0,?,?,?,rel= nofollow,?,?,z-tag-zixun,http://news.smzdm.com/p/30140/,6,资讯,02-09 13:25,我不是ROG：ASUS 华硕 推出 “飞行堡垒”系列 ZX53VD 游戏本,13,jd.com,0,view
